transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T00775,20.35,13,30.6,0,0,38.9,Not Fraud
T04873,40.05,7,71.4,0,3,11,Not Fraud
T03311,14.43,17,6.1,0,5,5.8,Not Fraud
T04516,11.83,11,14.4,0,1,6.9,Not Fraud
T01370,4.86,11,2.6,1,2,16.9,Not Fraud
T04294,14.58,5,69.9,0,2,26.7,Fraud
T04031,13.85,21,3,0,5,35.5,Not Fraud
T00374,11.79,9,33.5,0,4,60.2,Fraud
T02151,13.81,17,1,0,0,24.2,Not Fraud
T04151,104.75,9,5.7,0,3,59.6,Not Fraud
T02124,28.53,4,3.1,0,0,45.3,Not Fraud
T03124,4.62,21,19.7,0,3,23.3,Not Fraud
T03652,46.22,8,57.9,0,0,55.9,Not Fraud
T02841,12.52,11,56.4,0,4,68.8,Fraud
T04309,115.81,9,7.8,0,4,1.8,Not Fraud
T00186,22.75,17,9.6,0,1,2.7,Not Fraud
T04122,10.41,1,11.6,0,2,34.3,Not Fraud
T00180,45.2,13,4.7,0,2,14,Not Fraud
T03762,83.74,1,1.5,0,4,13.2,Not Fraud
T00132,69.5,1,9.9,0,2,26.7,Not Fraud
T04210,50.07,10,2.4,0,0,37.1,Not Fraud
T04815,97.69,18,0.8,0,3,20.9,Not Fraud
T01355,17.52,9,8.3,0,1,33.3,Not Fraud
T01312,37.49,13,16.7,1,3,49,Not Fraud
T00738,432.31,18,4.8,0,0,8.1,Not Fraud
T04851,53.12,21,13.5,0,2,16,Not Fraud
T01689,12.4,11,2.8,0,5,43.9,Not Fraud
T00836,79.65,3,5.6,0,4,12.1,Not Fraud
T04472,2.48,7,50,0,2,12.2,Not Fraud
T01721,58.31,6,26,0,2,23.8,Not Fraud
T00377,9.92,22,1.1,0,7,47.4,Fraud
T01762,505.5,16,4,0,2,51.4,Not Fraud
T01818,30.6,8,12.7,0,2,39.7,Not Fraud
T01085,4.46,21,10,0,1,49.8,Fraud
T02121,48.56,19,11.3,1,1,52,Fraud
T01071,30.8,14,14.8,0,6,9.8,Not Fraud
T01703,47.28,22,3.8,0,1,19.1,Not Fraud
T02219,21.51,2,12.7,0,0,17.9,Not Fraud
T03453,72.26,11,104.3,0,1,17.9,Not Fraud
T04190,16.31,20,10.3,0,3,35.6,Not Fraud
T01374,33.21,20,91.9,0,5,15.6,Not Fraud
T03368,30.59,1,5.6,0,1,8.1,Not Fraud
T04146,13.84,2,193.8,0,1,34.5,Fraud
T03249,10.82,13,21.1,0,2,62.2,Not Fraud
T00121,7.17,7,12.9,0,4,28,Not Fraud
T02646,134.46,9,48.4,0,5,25.4,Fraud
T04639,58.78,19,4.5,0,5,9,Not Fraud
T02625,17.99,22,25.7,0,3,32,Not Fraud
T00383,40.57,5,10.8,1,1,22,Fraud
T04196,7.78,12,10.3,0,5,23.9,Not Fraud
T00770,2.13,18,14.9,1,2,26.9,Not Fraud
T03238,14.07,18,9.3,0,0,24.4,Not Fraud
T00444,23.69,21,0.6,0,1,13.4,Not Fraud
T00149,66.96,0,4.7,0,1,20.4,Not Fraud
T04927,456.97,3,2.1,0,5,16.9,Not Fraud
T03984,30.23,21,14.8,0,6,8.9,Not Fraud
T02183,11.37,7,3.3,0,2,13,Not Fraud
T01922,50.57,1,3.8,0,1,29.6,Not Fraud
T04266,106.6,10,5.5,0,3,16.8,Not Fraud
T02824,15.88,5,16.1,0,1,26,Not Fraud
T00267,27.21,23,16.1,0,0,8,Not Fraud
T02696,298.2,23,11.8,0,2,67.1,Not Fraud
T04783,93.8,7,5.9,0,0,17.3,Not Fraud
T00251,80.38,17,25.5,1,1,17,Not Fraud
T02982,242.08,2,14.8,0,2,2.6,Not Fraud
T02176,74.27,4,9.6,0,2,22.7,Not Fraud
T00808,28.98,15,23.9,0,3,30.1,Not Fraud
T02158,9.44,12,24,0,1,10.4,Not Fraud
T00479,87.26,3,35.3,0,2,9.7,Not Fraud
T02130,26.1,23,7.4,0,4,53.4,Not Fraud
T02971,71.79,23,23.7,0,1,34.4,Not Fraud
T02665,140.41,16,5.2,0,2,10.1,Not Fraud
T03226,20.23,12,4.3,0,2,15.4,Not Fraud
T04191,11.51,22,3.9,0,5,18.9,Not Fraud
T00174,189.12,7,0.9,0,0,46.8,Not Fraud
T04567,47.25,11,14.7,0,2,15.7,Not Fraud
T04833,10.79,15,14.3,0,3,37.5,Not Fraud
T02708,142.57,12,5.4,0,1,54.9,Not Fraud
T00627,197.77,20,13.4,0,2,41.6,Not Fraud
T04138,476.18,14,11.6,0,1,28.3,Not Fraud
T01175,55.44,9,6.8,0,3,10.2,Not Fraud
T01371,50.7,16,3.4,0,2,22.2,Not Fraud
T04194,85.72,9,7,0,2,48.2,Fraud
T02212,11.47,9,75.4,0,2,25.9,Not Fraud
T00400,66.97,3,13,0,1,23.2,Not Fraud
T04975,28.76,9,3.5,0,1,60.2,Not Fraud
T02048,10.49,17,47.7,0,4,10.8,Not Fraud
T03221,133.93,5,13.8,0,4,52.3,Not Fraud
T04457,63.57,4,0.6,0,4,11.1,Not Fraud
T04377,54.73,20,5.5,0,3,6.4,Not Fraud
T03044,98.33,14,3.4,1,4,10.3,Not Fraud
T03543,32.38,14,3.5,0,1,8.5,Not Fraud
T00232,30.99,12,1.5,0,1,40.7,Not Fraud
T01227,53.11,19,5.1,0,3,13.4,Fraud
T03216,40.99,4,25.2,1,2,23,Fraud
T00111,16.55,14,65.3,1,6,42.8,Fraud
T01656,30.91,16,41.3,0,2,24,Not Fraud
T04859,9.35,8,2.3,0,3,45.9,Fraud
T04599,33.63,14,4.6,0,0,32,Not Fraud
T00331,71.79,5,769.3,0,1,36,Fraud
T00938,39.27,12,3.4,0,1,47.8,Not Fraud
T00092,20.61,10,17,0,3,29.6,Not Fraud
T03121,13.75,15,1,0,4,14,Fraud
T03451,66.27,22,9.3,0,0,46.3,Not Fraud
T01573,5.04,2,1,0,3,32.7,Not Fraud
T00960,191.45,11,35.3,0,3,7.5,Not Fraud
T00578,29.26,3,10.9,0,3,8.7,Not Fraud
T01151,10.37,5,40.8,0,1,43.9,Fraud
T01623,168.8,23,83.7,0,1,38.9,Not Fraud
T02581,87.98,12,11,0,2,15.9,Not Fraud
T01169,3.12,18,3.8,0,2,22.1,Not Fraud
T00169,59.51,3,7.7,0,3,38.7,Not Fraud
T03734,64.32,3,3.1,0,2,23.7,Not Fraud
T02367,85.84,23,10,0,3,14.7,Not Fraud
T02193,37.59,16,40.8,0,1,7.5,Not Fraud
T03757,21.45,2,3.6,0,1,3.1,Not Fraud
T02046,27.76,6,3.3,0,1,15.5,Not Fraud
T01793,118.23,7,2.9,0,2,43.3,Not Fraud
T00196,59.63,1,8.3,0,4,49.7,Not Fraud
T04961,50.06,10,3.1,0,2,32,Not Fraud
T03746,29.55,10,34.8,0,3,44.8,Not Fraud
T00507,37.3,18,34.9,0,4,17.2,Not Fraud
T01486,3.97,6,7.4,0,4,58,Not Fraud
T01181,30.19,18,1.8,0,1,14.9,Not Fraud
T02457,19.35,23,0.3,0,5,22.4,Not Fraud
T01411,139.43,18,18.5,0,1,60.9,Fraud
T00953,42.77,13,1.2,0,3,41.1,Not Fraud
T01275,60.99,5,26.3,0,2,32.9,Fraud
T02027,282.96,9,2.5,0,3,46.8,Not Fraud
T00129,11.85,20,5.2,0,1,61.5,Not Fraud
T04229,97,13,5.9,0,1,38.6,Not Fraud
T00991,101.24,7,21.1,0,5,9.5,Not Fraud
T02950,20.06,0,17.4,0,1,29,Not Fraud
T04837,64.9,12,12.4,0,3,9.8,Not Fraud
T03379,71.25,18,1.8,0,2,30.3,Not Fraud
T03838,5.59,17,3.6,0,1,33.5,Not Fraud
T03406,10.45,1,9,0,2,11.7,Not Fraud
T03593,18.41,1,28.7,0,3,25.3,Not Fraud
T00818,236.39,19,71.7,0,2,47.4,Not Fraud
T01731,12.54,20,3.1,0,0,17.8,Not Fraud
T04532,26.68,11,52.6,0,4,34.8,Not Fraud
T04157,46.52,18,1.1,1,2,4.2,Fraud
T03034,20.86,16,19.8,0,2,34.3,Not Fraud
T00059,27.78,3,13.2,0,4,30.6,Not Fraud
T02360,63.46,15,2.8,0,2,30.2,Not Fraud
T04854,35.86,2,4.6,0,6,42.5,Not Fraud
T04811,52.12,14,4.6,0,2,19.1,Not Fraud
T02524,32.93,10,13.4,0,3,15,Not Fraud
T02849,66.38,1,15.1,0,2,14.2,Not Fraud
T01901,168.95,6,10.9,0,0,21.3,Not Fraud
T00253,43.8,11,23.1,0,3,24.4,Not Fraud
T04546,79.06,9,8.2,0,5,70,Not Fraud
T03400,22.56,0,16.8,0,2,12.2,Not Fraud
T02209,63.53,15,17,0,5,9,Not Fraud
T00927,13.82,16,32.4,0,0,16.8,Not Fraud
T04095,108.76,17,52.4,1,2,16,Not Fraud
T04105,50.45,10,32.5,0,1,59.9,Not Fraud
T02720,6.14,18,7.1,1,4,5.9,Not Fraud
T02703,8.85,3,6.4,0,1,48.9,Not Fraud
T02810,39.66,13,4,0,7,45.9,Fraud
T00588,16.96,5,34.7,0,0,17.1,Not Fraud
T03622,20.23,13,11.6,1,2,19.2,Not Fraud
T03698,11.15,6,21.2,0,1,39.7,Not Fraud
T00528,14.43,19,25.6,0,3,20.6,Not Fraud
T02517,117.28,20,37.4,0,2,20.3,Not Fraud
T00922,182.59,22,23,0,4,16.3,Not Fraud
T02119,65.84,23,2.5,0,3,5.8,Not Fraud
T04252,36.28,11,4.4,0,4,39.7,Not Fraud
T01693,113.58,0,33.8,0,1,52.2,Fraud
T02791,9.45,23,5.2,0,1,21,Not Fraud
T02422,192.27,0,0.5,0,0,36,Not Fraud
T01231,30.08,8,5.9,0,2,29.8,Not Fraud
T02383,3.95,7,12.1,0,1,16,Not Fraud
T04872,280.67,0,8.9,0,1,17.4,Not Fraud
T03828,260.21,19,4.1,0,4,40.3,Not Fraud
T03847,66.27,13,24.7,0,1,37.8,Not Fraud
T03474,4.77,8,10.8,0,2,20.8,Not Fraud
T00594,23,20,7.2,0,2,27.2,Not Fraud
T01308,22.29,1,12.2,0,0,76.2,Fraud
T00221,25.18,9,378.4,0,0,37.8,Fraud
T02286,28.55,19,53.4,1,3,20.6,Not Fraud
T00362,49.84,4,1.5,0,3,66,Fraud
T03937,148.09,0,41,0,3,20.4,Not Fraud
T00537,246.65,16,4.2,0,5,5.4,Not Fraud
T04435,45.01,11,3.7,0,2,33.8,Fraud
T00083,25.56,17,1.9,0,0,19.3,Not Fraud
T01327,22.04,11,80.4,0,3,20.7,Not Fraud
T01080,24.36,7,1.5,0,3,52.7,Fraud
T04902,27.83,14,27.7,0,0,25.5,Not Fraud
T01262,1,5,17.2,0,3,23.7,Not Fraud
T04842,15.06,12,1.1,0,1,47.5,Fraud
T01815,117.4,17,8,0,1,33.5,Not Fraud
T01059,44.99,14,17.6,0,1,48.3,Not Fraud
T02238,16.63,8,52.3,0,2,42.4,Fraud
T01634,148,3,3.9,0,1,30.7,Not Fraud
T00495,34.75,10,5.6,0,2,30,Not Fraud
T01208,23.48,11,41.8,0,3,24,Not Fraud
T04027,79.9,3,4,0,1,8.6,Not Fraud
T02672,8.7,10,2,1,0,32.8,Not Fraud
T03589,19.07,6,13.2,0,1,9.9,Not Fraud
T00199,16.18,17,1.5,0,5,18.2,Not Fraud
T01198,43.37,20,8.8,0,5,19.8,Not Fraud
T04878,19.58,18,2.5,0,2,14.2,Not Fraud
T03380,21.05,12,4.5,0,2,5.9,Not Fraud
T01948,68.01,21,44.7,0,2,28.5,Not Fraud
T03719,29.38,10,5.8,0,1,20.8,Not Fraud
T03318,74.25,20,3.5,0,2,11.5,Not Fraud
T01161,176.26,9,145,0,3,28.1,Not Fraud
T03292,95.17,13,22.2,0,3,12.3,Not Fraud
T02375,35.31,22,34.4,0,1,31,Not Fraud
T01552,14.29,16,8.5,0,3,17.2,Not Fraud
T00732,160.89,10,9.3,0,3,7.4,Not Fraud
T04963,20.05,16,10.2,0,4,44.4,Not Fraud
T02154,7.03,23,4.3,0,0,13.2,Not Fraud
T04499,12.92,15,17.9,0,5,63.7,Fraud
T03567,9.72,13,17.2,0,3,52.4,Not Fraud
T01106,62.74,13,11,0,2,11.4,Not Fraud
T02640,29.15,7,15.9,1,2,59.9,Fraud
T04185,32.21,9,6.5,0,3,12.7,Not Fraud
T01797,20.29,7,40.9,0,5,26.6,Fraud
T01936,66.24,23,1,0,2,9.1,Not Fraud
T04797,90.61,10,54,0,3,50.1,Not Fraud
T03951,69.7,4,17.4,0,5,34.4,Fraud
T00566,14.5,20,11.1,0,1,17.2,Not Fraud
T04795,83.46,11,22.5,0,4,6.5,Not Fraud
T03657,10.35,3,70.8,0,6,40.5,Not Fraud
T04642,22,6,11.4,0,2,17.9,Not Fraud
T04230,22.98,2,27.2,0,1,36.1,Not Fraud
T01053,29.83,1,0.9,1,4,61,Not Fraud
T03836,26.8,14,226.8,0,4,47.8,Fraud
T00821,111.42,16,103.1,0,2,9.4,Fraud
T01148,52.16,5,55.9,0,2,33.2,Fraud
T02507,5.63,1,2.3,0,2,27.2,Not Fraud
T01096,19.2,19,8.8,0,3,56.1,Fraud
T01412,36.69,22,2,0,3,13.8,Not Fraud
T01445,15.68,23,3.7,0,1,23.8,Not Fraud
T01540,142.38,13,7.5,0,3,16.5,Not Fraud
T00645,27.5,15,5.5,0,1,9,Not Fraud
T00632,86.06,22,11.4,0,3,66.2,Fraud
T04183,106.74,17,7.5,0,2,10.1,Not Fraud
T00644,10.92,12,19.9,1,2,22.5,Not Fraud
T00942,46.23,2,56.8,0,6,11.5,Not Fraud
T00329,236.05,18,223.8,0,5,23.5,Fraud
T00445,11.53,15,77.4,0,2,35.4,Fraud
T04492,31.64,15,11.9,0,3,16.5,Not Fraud
T04814,2.53,1,1.4,1,1,26.9,Not Fraud
T04403,28.11,21,11.1,0,2,21.1,Not Fraud
T02793,34.76,21,11.8,0,2,7.1,Not Fraud
T01864,18.18,23,10.4,0,4,16.9,Not Fraud
T04848,72.05,8,2.1,0,2,31.6,Not Fraud
T03639,9.52,17,2.2,0,2,26.2,Not Fraud
T02275,100.66,2,38.6,0,1,17.8,Not Fraud
T03580,52.56,11,8.6,1,0,29.8,Not Fraud
T04192,11.49,15,55.9,0,5,1.3,Not Fraud
T00229,186.91,8,53.4,1,0,28.4,Fraud
T01760,85.2,6,13.6,0,2,29.3,Fraud
T00475,166.37,18,8.9,0,1,37.6,Not Fraud
T00943,25.77,20,0.9,1,2,18.4,Not Fraud
T03304,5.76,17,3.7,0,4,31.2,Not Fraud
T01419,21.05,0,12.3,0,0,34.2,Not Fraud
T00422,5.23,8,9.5,0,2,40.9,Not Fraud
T04268,8.43,16,17.4,0,1,41,Not Fraud
T00044,39.77,5,9,0,3,26.4,Not Fraud
T03568,41.38,16,34.7,0,2,22.3,Not Fraud
T03571,75.8,17,1.9,0,2,52.9,Not Fraud
T04500,206.76,2,41.1,0,3,14.8,Not Fraud
T03863,59.83,10,12.1,0,2,7.7,Not Fraud
T02165,41.04,7,13.1,0,3,20.7,Not Fraud
T00710,72.13,5,24,0,8,2.1,Not Fraud
T04652,2.96,10,8.4,0,2,36.7,Not Fraud
T03215,63.63,20,35.6,0,1,27.1,Not Fraud
T04432,96.17,11,212.5,0,1,7.3,Fraud
T01280,12.37,2,3.4,0,2,20.6,Not Fraud
T00241,23.52,2,2.9,0,2,36.5,Not Fraud
T03780,102.19,8,18.4,0,3,36.1,Fraud
T01008,75.21,15,303.4,0,2,8,Fraud
T02632,24.21,5,1.3,1,2,10.3,Not Fraud
T03850,55.15,14,4.2,0,0,57.1,Not Fraud
T02146,107.9,14,11.4,0,0,4.8,Not Fraud
T01589,8.63,23,1.4,0,2,63,Fraud
T00208,253.18,22,3.6,0,2,29.3,Not Fraud
T03333,2.94,15,25.6,0,4,23.2,Not Fraud
T01376,7.52,5,57.6,0,2,42.2,Fraud
T00847,14.08,18,28.8,0,0,15.9,Not Fraud
T02695,23.38,3,27.8,0,1,40.9,Not Fraud
T02493,11.51,18,37.6,0,3,14.2,Not Fraud
T02980,111.12,2,6.8,0,2,11.1,Not Fraud
T02300,14.13,19,8,0,2,20.3,Not Fraud
T02370,1.94,2,9.6,1,3,32.5,Fraud
T04514,9.93,20,5.2,0,0,21.2,Not Fraud
T03554,54.09,4,26,0,3,17.2,Not Fraud
T01661,11.86,0,5.9,0,0,37.3,Not Fraud
T04153,9.9,9,18.9,0,2,5.7,Not Fraud
T02497,23.17,22,284.7,0,0,44.7,Fraud
T04897,48.72,20,2.5,0,2,30,Fraud
T01042,8.56,17,11.1,0,4,64.3,Not Fraud
T01900,462.58,12,5.4,0,3,12.3,Not Fraud
T00872,50.42,17,1.7,0,1,48,Not Fraud
T02998,20.81,10,18.3,0,1,20.5,Not Fraud
T03258,181.65,3,111.7,0,1,6,Not Fraud
T04924,46.37,8,2.2,0,1,24.4,Not Fraud
T01666,27.44,9,14.5,0,0,60.3,Not Fraud
T02568,283.06,20,14.7,0,3,61.9,Not Fraud
T01317,70.88,14,31.3,0,3,30.8,Not Fraud
T04641,418.35,11,29.8,0,7,12.5,Fraud
T00838,152.89,8,11.7,0,3,37.1,Not Fraud
T03512,10.16,4,0.6,0,1,42.2,Not Fraud
T00394,55.95,19,19.4,1,2,39.3,Not Fraud
T02336,16.39,9,4.7,0,2,24.1,Not Fraud
T01121,33.73,7,23.6,0,3,11.3,Not Fraud
T01497,98.53,2,7.6,0,1,13.4,Not Fraud
T01609,4.13,18,38.7,0,1,22.8,Not Fraud
T00228,21.66,5,4,0,2,8.7,Not Fraud
T01921,5.94,21,2,0,3,22.8,Not Fraud
T01635,26.14,5,1.1,0,3,33,Not Fraud
T04321,80.57,0,8.3,0,1,13.3,Not Fraud
T02285,34.25,0,3.6,0,2,29.9,Not Fraud
T02337,13.39,15,19.7,0,0,58.6,Not Fraud
T04421,21.17,10,13.2,0,3,24.8,Not Fraud
T02515,15.73,4,51.4,0,1,48.3,Not Fraud
T00466,103.94,7,32.7,0,0,16.3,Not Fraud
T00099,95.05,4,51.9,0,1,10.7,Not Fraud
T01533,107.83,9,0.1,0,1,22.5,Not Fraud
T00311,60.09,15,24.9,0,1,21,Not Fraud
T02723,40.65,7,11.4,0,2,26.6,Not Fraud
T02274,182.13,12,2.3,0,1,15.5,Not Fraud
T02175,80.96,2,7.6,0,3,73.4,Not Fraud
T04826,65.64,20,7.3,0,2,27.5,Not Fraud
T03881,66.05,9,16.9,0,3,50.9,Not Fraud
T04745,106.31,6,98.5,0,4,31.3,Not Fraud
T04101,85.64,2,13.9,0,0,45,Not Fraud
T03037,72.58,1,18.3,0,7,28.6,Not Fraud
T04635,95.06,19,6.8,0,2,6.3,Not Fraud
T03297,25.24,4,72.7,0,1,39.2,Not Fraud
T02829,25.42,21,89.1,0,2,31.2,Not Fraud
T03798,81.51,15,15.1,0,2,24.2,Not Fraud
T02937,81.1,18,4.7,0,2,9,Not Fraud
T04362,74.32,11,11,0,3,34.2,Not Fraud
T00384,60.35,9,7.7,0,3,59,Not Fraud
T03391,73.52,13,63.7,0,0,11.6,Not Fraud
T03222,238.32,17,5.5,0,0,25.8,Not Fraud
T04097,10.03,22,7.6,0,0,47.9,Not Fraud
T04384,14.11,8,26.8,1,1,39.5,Fraud
T02066,89.52,17,13.6,0,0,51.3,Not Fraud
T03029,31.07,19,19.9,0,2,7.9,Fraud
T01164,30.27,19,33.1,0,3,6.9,Not Fraud
T00550,67.07,13,3,0,1,19.2,Not Fraud
T02168,32.21,20,8.3,0,3,32.2,Not Fraud
T00686,15.66,7,16.8,0,3,42.5,Fraud
T00344,26.58,23,27.6,0,1,44.8,Not Fraud
T03839,50.34,12,2.5,0,3,12.8,Not Fraud
T00777,13.6,21,52.8,0,0,62.5,Not Fraud
T03239,143.94,11,3.5,0,0,47.8,Not Fraud
T01769,14.14,4,2,0,3,19.6,Not Fraud
T03939,32.46,3,94,0,3,19,Not Fraud
T02814,23.37,20,2.6,0,2,22.8,Not Fraud
T00810,25.37,14,12.1,0,4,39.7,Not Fraud
T04557,28.94,3,1.2,0,2,47,Fraud
T01714,14.75,15,4.1,0,3,16.7,Not Fraud
T03294,60.39,13,31.1,0,2,21.1,Not Fraud
T00841,19.64,0,22.7,0,4,19.1,Fraud
T04903,59.22,18,1,0,7,13.1,Not Fraud
T01658,10.41,0,130.3,1,1,3.1,Not Fraud
T01427,16.86,20,10.8,0,1,34.6,Not Fraud
T00312,28.95,2,35.6,0,2,58.6,Not Fraud
T04439,46.21,12,2.8,0,4,48.3,Not Fraud
T02014,60.04,19,16.6,1,3,20.2,Not Fraud
T03387,78.62,6,2.3,0,4,61.3,Fraud
T02897,80.49,8,0.7,1,3,23.2,Not Fraud
T04940,119.16,2,20.1,1,3,6.4,Fraud
T04223,87.24,8,3,0,2,16.2,Not Fraud
T02297,95.38,12,12.1,0,1,52.2,Not Fraud
T04478,38.05,9,4.5,0,3,17.5,Not Fraud
T00671,83.22,13,56.3,1,2,22.7,Not Fraud
T01286,9.28,12,518.1,0,1,35.2,Fraud
T04880,7.52,7,2.1,0,0,11.5,Not Fraud
T04311,14.16,17,1.3,0,2,6.4,Not Fraud
T01346,66.11,10,19.7,0,1,45.9,Not Fraud
T01527,92.73,6,37.3,0,1,11.6,Not Fraud
T01354,13.82,5,56.3,0,3,43.6,Not Fraud
T04794,93.7,6,1.6,0,2,69.2,Not Fraud
T03248,8.09,5,4.7,0,5,32.9,Not Fraud
T03091,53.06,5,5.8,0,5,21.5,Not Fraud
T03992,90.05,16,207.9,0,3,38.6,Not Fraud
T00559,45.09,14,52,1,4,40.2,Not Fraud
T03074,14.91,15,23.7,0,3,45.3,Not Fraud
T03708,17.11,23,5.4,0,1,34.6,Not Fraud
T04613,101.85,16,19.3,0,1,51,Not Fraud
T02615,43.87,17,3.2,0,0,42.3,Not Fraud
T00587,12.9,0,61.2,0,7,52.6,Fraud
T03084,9.36,2,21.1,0,2,8.2,Fraud
T01962,37.46,19,11.3,0,3,23.1,Not Fraud
T04200,31.75,4,42.9,0,2,36.1,Not Fraud
T03664,93.71,1,31.3,0,4,32.1,Not Fraud
T00976,18.08,8,102,0,0,7.8,Not Fraud
T02853,74.48,19,15.5,0,1,16.3,Not Fraud
T03930,207.03,21,329.8,0,3,26.2,Fraud
T00154,19.79,8,4.2,0,4,39.2,Not Fraud
T00652,51.73,8,59.6,0,5,30.7,Not Fraud
T03416,57.33,8,14.9,0,1,19.4,Not Fraud
T04364,19.69,17,4.1,0,0,31.6,Not Fraud
T04984,128.09,14,5.2,0,3,27.7,Not Fraud
T02726,68.96,14,58.6,0,4,37.8,Not Fraud
T03441,12.8,20,5,0,1,7,Not Fraud
T00080,27.77,21,75.9,0,0,32.7,Not Fraud
T01201,42.18,17,26.9,0,0,29.5,Not Fraud
T01930,4.36,5,3.6,0,3,65.6,Fraud
T01466,12.21,7,5.1,0,2,7.7,Not Fraud
T03714,6.49,9,6.9,0,2,20.8,Not Fraud
T01744,117.39,23,3.9,0,4,24,Not Fraud
T01706,57.34,12,0.7,1,3,25.9,Not Fraud
T00733,59.12,2,11.7,0,3,54,Not Fraud
T00138,38.86,17,8.8,0,2,12.5,Not Fraud
T02856,54.11,16,19,0,2,36.1,Not Fraud
T00282,5.83,7,23,0,3,54.4,Not Fraud
T02597,14.28,9,20.9,0,2,30.6,Not Fraud
T02373,13.95,20,92.3,0,2,28.7,Not Fraud
T04394,61.78,9,7.5,0,1,43,Not Fraud
T00106,72.48,5,26.7,0,5,29,Not Fraud
T01612,19.05,5,7.7,0,4,38.1,Not Fraud
T01970,49.66,16,5.9,0,1,39.5,Not Fraud
T01255,19.25,16,78,0,3,33.1,Not Fraud
T00017,11.1,13,11.2,0,0,11.1,Not Fraud
T01657,12.37,19,3.1,1,3,8.1,Fraud
T04091,46.9,18,22.2,0,3,12.3,Fraud
T01144,14.89,4,1.1,0,2,9.3,Not Fraud
T00168,57.33,17,1.7,0,3,26.8,Not Fraud
T02186,14.98,3,5.7,0,2,56.7,Not Fraud
T02037,49.26,16,2.9,0,0,13.3,Not Fraud
T01759,20.19,10,3.3,0,0,7.4,Not Fraud
T02900,26.37,18,32.2,1,0,37.8,Not Fraud
T02482,21.99,0,7.3,0,3,60.8,Fraud
T04871,28.67,1,37.7,0,3,51.8,Fraud
T01850,11.18,4,19.2,0,2,24.9,Not Fraud
T02579,129.71,12,4.4,0,0,64.7,Not Fraud
T04170,60.65,21,0.5,0,1,52.7,Not Fraud
T04126,39.57,2,16.8,0,6,52.8,Fraud
T04342,17.08,4,18.2,0,0,43.6,Not Fraud
T04392,24.44,22,23,0,4,42.4,Not Fraud
T03517,1.22,0,13,0,1,37.8,Not Fraud
T01896,60.13,17,8.4,0,1,27.2,Fraud
T04482,52.52,18,1.6,1,3,29.3,Fraud
T03025,19.69,14,122,0,2,55.6,Fraud
T01715,19.48,18,34.7,0,2,17.8,Not Fraud
T01100,151.95,14,1,0,4,23.1,Not Fraud
T04692,45.79,14,7.2,0,1,15,Not Fraud
T04226,55.17,13,91.2,0,2,35.2,Not Fraud
T04910,46.4,12,12,1,2,25.8,Not Fraud
T03726,20.63,7,9.4,0,1,37.5,Not Fraud
T00875,55.36,21,5.7,0,4,13.7,Not Fraud
T04415,22.73,0,72.2,0,7,23.7,Not Fraud
T03288,27.63,2,11,0,1,3.8,Not Fraud
T01839,106.38,13,252.9,0,3,15.8,Fraud
T00236,2.92,16,11.7,0,1,50.4,Not Fraud
T01869,46.59,19,17.5,0,2,35.5,Not Fraud
T01302,541.71,12,2.8,0,3,14.5,Not Fraud
T01910,86.95,17,44.6,1,2,22.3,Not Fraud
T00022,86.64,11,5.4,0,2,68.8,Not Fraud
T01498,21.61,22,10.2,0,2,22.7,Not Fraud
T00426,37.71,19,5.3,0,2,26.5,Not Fraud
T03692,3.28,20,48.2,0,1,3.2,Not Fraud
T03891,26.78,13,12,0,3,23.7,Not Fraud
T01236,192.19,9,2.4,0,3,49.4,Not Fraud
T03610,24.65,7,15.3,0,3,47.8,Fraud
T04515,126.54,19,16.5,0,2,4.8,Not Fraud
T01929,67.65,7,1.2,0,3,49.3,Not Fraud
T03298,17.86,14,1.3,0,2,16.5,Not Fraud
T01813,69.73,19,6,0,2,43.9,Not Fraud
T04049,54.72,2,4.5,0,4,46.4,Not Fraud
T01238,8,9,5.3,0,3,25.8,Not Fraud
T02797,6.83,1,78.1,1,2,25.3,Not Fraud
T02595,50.9,16,34.4,0,2,11.4,Not Fraud
T03394,19.58,2,22.5,0,0,19.4,Not Fraud
T01638,25.6,13,22.5,1,1,44.3,Not Fraud
T04313,72.67,0,40.5,0,4,6.7,Not Fraud
T04305,167.7,17,42.1,0,3,23.1,Not Fraud
T04419,36.37,16,4.1,0,2,50.3,Not Fraud
T03276,8.26,21,9.6,0,2,21.9,Not Fraud
T02476,32.82,7,6.6,0,2,72,Fraud
T02542,39.28,7,7.1,0,3,8.1,Not Fraud
T01450,91.57,21,16.1,0,0,12.4,Not Fraud
T02942,46.23,12,7.2,0,3,14.2,Not Fraud
T04824,25.98,10,8.9,0,6,34.2,Not Fraud
T02449,42.65,19,12.3,0,2,9.5,Not Fraud
T00060,207.76,1,4.9,0,1,38.4,Not Fraud
T01578,6.12,15,15.4,0,1,21.1,Not Fraud
T03113,104.83,19,0.4,0,1,19.5,Not Fraud
T00491,86.25,2,42,0,2,25.9,Not Fraud
T00519,26.36,3,22.2,0,0,16.7,Not Fraud
T03223,40.12,14,6.5,0,2,10.2,Not Fraud
T02342,39.52,8,4.4,0,3,37.1,Not Fraud
T02573,32.62,20,9.7,0,0,7.5,Not Fraud
T00522,33.61,9,0.2,0,0,26.2,Not Fraud
